,Symbol,currentPrice,averageDailyVolume10Day,marketCap,marketCapLabel,priceRangeLabel
5013,SFNC,20.125,1807910.0,2536353792.0,mid/large,in
5014,ROOT,126.71,387440.0,1946962432.0,small,out
5015,GCMG,12.135,489620.0,2267788800.0,almost small,in
5016,NAMS,23.995,837140.0,2693942784.0,mid/large,in
5017,WB,10.58,870230.0,2602637568.0,mid/large,in
5018,MEOH,34.645,452720.0,2334906624.0,almost small,in
5019,DIOD,52.5,339060.0,2436073472.0,mid/large,in
5020,POWL,235.24,272470.0,2838923520.0,mid/large,out
5021,WAFD,30.2,656910.0,2389735168.0,almost small,in
5022,FFBC,24.35,364510.0,2331176448.0,almost small,in
5023,CCOI,50.31,639340.0,2482159616.0,mid/large,in
5024,SIMO,73.16,294630.0,2486247680.0,mid/large,in
5025,APPN,30.17,665650.0,2239464704.0,almost small,in
5026,NWL,6.355,5741210.0,2654330880.0,mid/large,in
5027,SYBT,81.59,132450.0,2404367360.0,mid/large,in
5028,AMBA,67.86,605190.0,2878220800.0,mid/large,in
5029,CENT,40.97,70410.0,2400899328.0,mid/large,in
5030,JJSF,119.24,137130.0,2319873792.0,almost small,almost in
5031,ENLT,27.035,31590.0,3245281280.0,mid/large,in
5032,ARWR,15.915,2329450.0,2197861376.0,almost small,in
5033,PSNY,1.105,4404960.0,2341815552.0,almost small,in
5034,EXTR,17.895,1070170.0,2383041536.0,almost small,in
5035,ACLS,74.74,411360.0,2401358848.0,mid/large,in
5036,NEXT,11.255,3886050.0,2936136960.0,mid/large,in
5037,LGND,136.4,248030.0,2631728640.0,mid/large,out
5038,SBCF,29.06,560690.0,2498735616.0,mid/large,in
5039,WEN,11.32,6985640.0,2173722880.0,almost small,in
5040,PAX,13.675,512680.0,2161675776.0,almost small,in
5041,BCRX,8.615,3127290.0,1802688640.0,small,in
5042,IOSP,85.845,169580.0,2142691200.0,almost small,in
5043,HURN,132.79,167100.0,2290361856.0,almost small,out
5044,DNLI,14.525,1465860.0,2110133888.0,almost small,in
5045,TRUP,50.43,479840.0,2157582080.0,almost small,in
5046,FRME,41.35,399840.0,2410994432.0,mid/large,in
5047,BANR,65.385,258620.0,2261274880.0,almost small,in
5048,VCEL,40.37,575290.0,2032346880.0,almost small,in
5049,GTX,11.795,1509460.0,2388310528.0,almost small,in
5050,FIVN,29.105,1717700.0,2219896576.0,almost small,in
5051,LFST,4.265,2713190.0,1658556032.0,small,in
5052,MCW,6.705,1241970.0,2177965056.0,almost small,in
5053,RXRX,6.415,36198420.0,2781396480.0,mid/large,in
5054,VIAV,10.275,1569780.0,2293760000.0,almost small,in
5055,TRMK,38.25,297390.0,2313268224.0,almost small,in
5056,VCYT,24.12,932520.0,1888948224.0,small,in
5057,PRDO,28.69,706790.0,1880236544.0,small,in
5058,PCT,15.855,4290350.0,2850538752.0,mid/large,in
5059,PPBI,22.155,1234230.0,2149582336.0,almost small,in
5060,ADUS,110.61,132940.0,2035124480.0,almost small,almost in
5061,HUBG,36.03,475930.0,2206635776.0,almost small,in
5062,ACHC,22.99,1369180.0,2117889408.0,almost small,in
5063,BUSE,23.75,512910.0,2125399296.0,almost small,in
5064,CENTA,37.27,482150.0,2406684160.0,mid/large,in
5065,NVCR,16.52,911580.0,1841748736.0,small,in
5066,VICR,52.895,233960.0,2391287808.0,almost small,in
5067,AVDX,9.855,1552030.0,2034525184.0,almost small,in
5068,KNSA,27.075,526520.0,1975689856.0,small,in
5069,STRA,77.96,177280.0,1883763072.0,small,in
5070,CGON,26.3,1108890.0,2004725248.0,almost small,in
5071,QDEL,26.72,1357580.0,1806964096.0,small,in
5072,TWST,36.02,845910.0,2158178048.0,almost small,in
5073,TWFG,32.135,46560.0,478943232.0,small,in
5074,AGIO,40.53,802630.0,2347302912.0,almost small,in
5075,BLTE,62.28,87160.0,2026890112.0,almost small,in
5076,SBLK,19.0835,1214970.0,2228590080.0,almost small,in
5077,OSW,22.12,345840.0,2271657728.0,almost small,in
5078,NBTB,42.5,187030.0,2223770112.0,almost small,in
5079,EFSC,57.65,190150.0,2129170176.0,almost small,in
5080,IDYA,23.68,850290.0,2073941760.0,almost small,in
5081,LUNR,13.2926,9019870.0,1559634048.0,small,in
5082,RUN,10.665,15401710.0,2436803072.0,mid/large,in
5083,HUT,21.6,5135400.0,2488816896.0,mid/large,in
5084,HRMY,37.19,581730.0,2135609600.0,almost small,in
5085,UPWK,13.755,2366690.0,1810020480.0,small,in
5086,COCO,38.255,527760.0,2170343936.0,almost small,in
5087,FOLD,6.325,3840680.0,1947663616.0,small,in
5088,HTZ,7.895,7599990.0,2442010368.0,mid/large,in
5089,SBET,25.84,69218530.0,2583306752.0,mid/large,in
5090,WGS,82.99,723420.0,2367970304.0,almost small,in
5091,GLPG,33.34,321470.0,2197009408.0,almost small,in
5092,PLUS,67.23,137280.0,1783396864.0,small,in
5093,PINC,21.425,1372050.0,1960282496.0,small,in
5094,PGNY,23.495,956780.0,2013944448.0,almost small,in
5095,KLIC,34.76,396630.0,1834260736.0,small,in
5096,LMAT,82.265,107430.0,1858728320.0,small,in
5097,SUPN,32.97,791730.0,1845977216.0,small,in
5098,HTO,50.44,255430.0,1724185472.0,small,in
5099,IRON,60.8,403240.0,2105765376.0,almost small,in
5100,CERT,10.8,1713220.0,1752127232.0,small,in
5101,UFPT,244.2,85260.0,1882005376.0,small,out
5102,PLTK,4.8445,1103090.0,1817738752.0,small,in
5103,EVCM,11.555,202040.0,2109261184.0,almost small,in
5104,CSGS,63.885,195680.0,1851189248.0,small,in
5105,CASH,80.81,172060.0,1903794688.0,small,in
5106,IMCR,36.145,241540.0,1815693440.0,small,in
5107,CENX,22.84,1785060.0,2131042944.0,almost small,in
5108,IQ,2.1,22354200.0,2022213760.0,almost small,in
5109,ROCK,65.7,199550.0,1937519232.0,small,in
5110,TMC,7.625,12093600.0,3979380992.0,mid/large,in
5111,PLYA,13.48,83680.0,1658215168.0,small,in
5112,FBNC,46.87,218960.0,1941364736.0,small,in
5113,GDRX,5.035,1308660.0,1798345856.0,small,in
5114,TARS,42.295,608460.0,1776990464.0,small,in
5115,CHCO,133.59,199110.0,1934717184.0,small,out
5116,WERN,28.705,736470.0,1772588288.0,small,in
5117,INDV,16.985,1612130.0,2119218560.0,almost small,in
5118,OPRA,17.585,622250.0,1574091264.0,small,in
5119,BEAM,22.16,2579790.0,2228343040.0,almost small,in
5120,EYE,25.45,2067310.0,2011916672.0,almost small,in
5121,JBLU,4.61,17322450.0,1633507456.0,small,in
5122,NTCT,22.735,862450.0,1621658112.0,small,in
5123,SHOO,27.07,1342840.0,1966034560.0,small,in
5124,SDGR,23.025,1040520.0,1689502976.0,small,in
5125,FORTY,129.01,460.0,1978071552.0,small,out
5126,TRMD,18.67,550320.0,1828771328.0,small,in
5127,ATEC,10.795,1381790.0,1577937408.0,small,in
5128,ENVX,14.565,11026030.0,2819478272.0,mid/large,in
5129,NYAX,46.539,11700.0,1719066880.0,small,in
5130,PWP,21.0,1040260.0,1856597376.0,small,in
5131,NN,15.415,1598480.0,2040899712.0,almost small,in
5132,TRIP,18.235,3701450.0,2153407744.0,almost small,in
5133,LMB,124.29,246240.0,1444821504.0,small,out
5134,PZZA,45.625,926940.0,1493689472.0,small,in
5135,DYN,9.385,3034750.0,1328399744.0,small,in
5136,ACMR,30.15,852240.0,1925514624.0,small,in
5137,LZ,9.015,1582680.0,1633373824.0,small,in
5138,CNXN,66.21,55450.0,1681548544.0,small,in
5139,WULF,5.1948,54836650.0,2023810944.0,almost small,in
5140,XMTR,32.37,728670.0,1640404736.0,small,in
5141,AFYA,14.99,92510.0,1354928128.0,small,in
5142,ICFI,86.83,163380.0,1598635904.0,small,in
5143,EWTX,14.38,537160.0,1512776064.0,small,in
5144,ARQT,14.92,1641850.0,1778493824.0,small,in
5145,CNTA,15.6,1049500.0,2084456448.0,almost small,in
5146,ATRC,30.72,390530.0,1520790528.0,small,in
5147,NWBI,13.125,681770.0,1676744960.0,small,in
5148,ARCB,83.265,322290.0,1917459712.0,small,in
5149,AMPL,12.739,1230900.0,1667395072.0,small,in
5150,HIMX,9.725,1025590.0,1701028864.0,small,in
5151,GOGO,16.545,1303920.0,2188307968.0,almost small,in
5152,SPNS,30.79,188960.0,1720766976.0,small,in
5153,ADPT,10.835,1785170.0,1646020608.0,small,in
5154,GOGL,8.435,3630460.0,1681964416.0,small,in
5155,MCRI,108.11,235770.0,1971256192.0,small,almost in
5156,VNET,8.745,9517860.0,2352632320.0,almost small,in
5157,LKFN,64.85,215430.0,1657364864.0,small,in
5158,MESO,16.05,406580.0,2053469056.0,almost small,in
5159,TIGR,11.3,7556420.0,1996269184.0,small,in
5160,PSEC,3.465,1934900.0,1564568704.0,small,in
5161,RPD,22.85,784240.0,1467868032.0,small,in
5162,EVO,3.8386,84270.0,1590546944.0,small,in
5163,WINA,382.69,60390.0,1357960192.0,small,out
5164,SRCE,63.22,64860.0,1552866560.0,small,in
5165,JANX,26.5,858520.0,1568142848.0,small,in
5166,GRAL,40.91,1085590.0,1471675904.0,small,in
5167,CLBK,14.73,84620.0,1545589376.0,small,in
5168,NVTS,8.77,33126320.0,1683699712.0,small,in
5169,NVEE,23.105,831670.0,1548751232.0,small,in
5170,UPBD,25.93,480920.0,1499415296.0,small,in
5171,ADEA,13.8,492191.0,1497299968.0,small,in
5172,CLOV,3.415,8952600.0,1737951488.0,small,in
5173,LOT,2.395,77290.0,1624425600.0,small,in
5174,TASK,17.09,211230.0,1517617664.0,small,in
5175,MBIN,35.53,195100.0,1630176768.0,small,in
5176,VSAT,15.365,2168690.0,2002366720.0,almost small,in
5177,PLUG,1.805,94085900.0,2070948736.0,almost small,in
5178,KARO,48.55,53590.0,1572694656.0,small,in
5179,EXPI,11.245,1072450.0,1756120320.0,small,in
5180,CMPO,14.855,530350.0,1519933824.0,small,in
5181,ACDC,8.07,343130.0,1292636416.0,small,in
5182,GABC,40.61,124440.0,1522091264.0,small,in
5183,VITL,39.5,557630.0,1759815808.0,small,in
5184,CIFR,6.67,40625290.0,2475990784.0,mid/large,in
5185,VERA,22.66,843110.0,1445123328.0,small,in
5186,STBA,38.64,120830.0,1481082752.0,small,in
5187,HLMN,8.21,1960590.0,1621548800.0,small,in
5188,HPK,8.77,312420.0,1105607680.0,small,in
5189,OCUL,11.935,2410470.0,1901245568.0,small,in
5190,RDFN,11.19,8153006.0,1432666880.0,small,in
5191,SPRY,17.95,1116540.0,1762934144.0,small,in
5192,TFIN,64.18,352080.0,1523254528.0,small,in
5193,ETNB,10.095,1227880.0,1473708544.0,small,in
5194,OMCL,28.185,477920.0,1320286848.0,small,in
5195,PGY,33.685,3647840.0,2550210560.0,mid/large,in
5196,AZTA,34.56,593170.0,1582153344.0,small,in
5197,TNDM,16.135,1729180.0,1074707200.0,small,in
5198,CRCT,5.605,613980.0,1187021312.0,small,in
5199,NAVI,14.36,944780.0,1452513920.0,small,in
5200,COMM,8.225,4001420.0,1781510400.0,small,in
5201,ZD,32.93,488070.0,1385944704.0,small,in
5202,CRTO,23.565,358350.0,1252288896.0,small,in
5203,MVST,3.535,5607820.0,1150080384.0,small,in
5204,HDL,20.3312,4600.0,1203629440.0,small,in
5205,IAS,8.385,732110.0,1383659136.0,small,in
5206,VBTX,32.48,2461350.0,1764628608.0,small,in
5207,CLDX,23.9,807910.0,1586821376.0,small,in
5208,INVA,19.265,896140.0,1209364224.0,small,in
5209,RBCAA,74.365,49710.0,1452125312.0,small,in
5210,INOD,47.39,2051120.0,1504409728.0,small,in
5211,HOPE,10.69,935770.0,1369645568.0,small,in
5212,NNE,36.77,3024940.0,1525002624.0,small,in
5213,MOMO,8.965,1280660.0,1440397568.0,small,in
5214,TCBK,42.01,86030.0,1380381312.0,small,in
5215,DMLP,27.4,68030.0,1297110528.0,small,in
5216,EVGO,3.935,3605820.0,1207919104.0,small,in
5217,TVTX,16.115,1376100.0,1431089280.0,small,in
5218,USAR,12.71,6878170.0,1224588160.0,small,in
5219,JAMF,8.445,1469070.0,1113599872.0,small,in
5220,ASTH,23.3201,306810.0,1076404608.0,small,in
5221,FLYW,11.835,2192970.0,1438638976.0,small,in
5222,AEVA,24.815,2850000.0,1365385856.0,small,in
5223,BLBD,45.575,406640.0,1438597632.0,small,in
5224,TXG,13.595,2823880.0,1674622464.0,small,in
5225,DSGR,29.65,43000.0,1376895616.0,small,in
5226,CCB,101.52,109210.0,1525469952.0,small,almost in
5227,GO,14.405,2336840.0,1412188416.0,small,in
5228,STGW,5.2412,1610480.0,1402980224.0,small,in
5229,OCSL,14.43,604450.0,1271073792.0,small,in
5230,GRPN,34.1,954120.0,1357728896.0,small,in
5231,AMSC,42.77,944040.0,1903594368.0,small,in
5232,VECO,20.935,562390.0,1220347136.0,small,in
5233,GPCR,18.21,885040.0,1047745088.0,small,in
5234,VRDN,17.965,628130.0,1465800320.0,small,in
5235,ATRO,34.67,665340.0,1227487872.0,small,in
5236,DGII,33.67,142490.0,1248035712.0,small,in
5237,WABC,50.05,113650.0,1280629376.0,small,in
5238,CVAC,5.455,1020560.0,1228242432.0,small,in
5239,CRAI,176.66,142370.0,1202855040.0,small,out
5240,DVAX,11.355,1587780.0,1363519744.0,small,in
5241,ANIP,66.72,330980.0,1444561408.0,small,in
5242,KALU,92.73,123380.0,1497997568.0,small,in
5243,SEDG,29.005,5024160.0,1712577024.0,small,in
5244,AMPH,22.615,481330.0,1066050752.0,small,in
5245,DXPE,102.24,300840.0,1604585216.0,small,almost in
5246,LQDA,17.7,2214090.0,1513075584.0,small,in
5247,LX,7.435,4029510.0,1251042816.0,small,in
5248,ARHS,9.715,2240810.0,1369173888.0,small,in
5249,TILE,21.13,362870.0,1238444032.0,small,in
5250,CCEC,23.4483,109430.0,1376820864.0,small,in
5251,CBRL,71.865,878930.0,1600217856.0,small,in
5252,LGIH,60.11,345540.0,1406844544.0,small,in
5253,SONO,11.155,1478440.0,1339570432.0,small,in
5254,EH,19.96,1449860.0,1436818432.0,small,in
5255,NEOG,5.055,4474300.0,1097127040.0,small,in
5256,CLMT,17.07,730490.0,1478628992.0,small,in
5257,GIBO,0.0421,203992470.0,22330050.0,small,out
5258,ANDE,37.545,217800.0,1283580928.0,small,in
5259,SPT,19.27,535220.0,1121043840.0,small,in
5260,DCOM,28.53,266730.0,1250144640.0,small,in
5261,SAFT,71.8,88740.0,1069360512.0,small,in
5262,CSWC,23.26,549290.0,1275041152.0,small,in
5263,PPTA,16.965,3788840.0,1822617856.0,small,in
5264,DGNX,58.45,54630.0,1343987584.0,small,in
5265,PSIX,91.745,680010.0,2110914944.0,almost small,in
5266,MLKN,20.02,428280.0,1357488128.0,small,in
5267,MFIC,13.18,308160.0,1229741440.0,small,in
5268,MNKD,4.11,2505220.0,1249164672.0,small,in
5269,NMFC,10.735,335330.0,1157780480.0,small,in
5270,PRCH,14.2,1725060.0,1465794944.0,small,in
5271,AHCO,9.625,970430.0,1298874496.0,small,in
5272,TBLA,3.455,1004550.0,1110454272.0,small,in
5273,IMKTA,67.53,98100.0,1282691840.0,small,in
5274,NVAX,7.8681,3904960.0,1274396160.0,small,in
5275,PLAB,19.505,453440.0,1173235456.0,small,in
5276,IMKT.A,,,,mid/large,almost in
5277,BFC,132.45,195930.0,1305580800.0,small,out
5278,HROW,36.97,534580.0,1356784256.0,small,in
5279,ARRY,6.955,5775940.0,1060964416.0,small,in
5280,FOXF,30.33,584730.0,1265137152.0,small,in
5281,PCRX,22.27,558190.0,1031205696.0,small,in
5282,CMPR,48.58,214300.0,1208612096.0,small,in
5283,WBTN,10.59,234170.0,1378701568.0,small,in
5284,QCRH,75.18,125110.0,1272902656.0,small,in
5285,SABR,3.27,3615020.0,1268128896.0,small,in
5286,NAGE,9.8489,1163200.0,775794816.0,small,in
5287,TRS,31.64,324890.0,1286219776.0,small,in
5288,AUPH,9.185,2121010.0,1240930304.0,small,in
5289,BLFS,22.399,435820.0,1071460672.0,small,in
5290,WVE,8.6,2013120.0,1337841920.0,small,in
5291,PFBC,96.82,83650.0,1202572160.0,small,in
5292,VRNT,22.225,1227540.0,1337064960.0,small,in
5293,PLSE,15.195,155680.0,1022226944.0,small,in
5294,LILA,6.905,422440.0,1383589504.0,small,in
5295,MRTN,12.995,587530.0,1059357568.0,small,in
5296,HCSG,14.6,888930.0,1064611584.0,small,in
5297,BBSI,45.585,160900.0,1170631936.0,small,in
5298,OCS,17.94,12610.0,915544576.0,small,in
5299,ESTA,43.12,280930.0,1246913920.0,small,in
5300,SYRE,17.84,512340.0,1076708224.0,small,in
5301,UDMY,7.155,1078900.0,1064170368.0,small,in
5302,OPK,1.4399,2612080.0,1141917056.0,small,in
5303,MXL,15.25,1068280.0,1317200512.0,small,in
5304,PLAY,34.18,749490.0,1181807744.0,small,in
5305,PENG,24.88,1473390.0,1303739264.0,small,in
5306,LILAK,6.995,1383410.0,1376294144.0,small,in
5307,IGIC,23.94,107800.0,1068516416.0,small,in
5308,CDNA,13.115,3418700.0,730249728.0,small,in
5309,OUST,26.67,3477490.0,1434712704.0,small,in
5310,HLIT,9.055,1211590.0,1024093376.0,small,in
5311,PEBO,30.05,179430.0,1071994688.0,small,in
5312,AVAH,4.075,379470.0,840582784.0,small,in
5313,RDWR,28.75,264900.0,1227236864.0,small,in
5314,DEFT,3.16,5678160.0,1072191168.0,small,in
5315,BELFB,107.12,130370.0,1331276672.0,small,almost in
5316,EOSE,6.23,16916610.0,1552229376.0,small,in
5317,BASE,24.255,578520.0,1330107776.0,small,in
5318,CGBD,13.995,415860.0,1020277504.0,small,in
5319,GDYN,10.765,746390.0,910155968.0,small,in
5320,MSEX,53.96,128500.0,966973952.0,small,in
5321,AMBR,7.59,249350.0,711053184.0,small,in
5322,UNIT,5.675,2698120.0,1392945792.0,small,in
5323,XPEL,35.62,145120.0,985420160.0,small,in
5324,OCFC,18.225,291380.0,1064039296.0,small,in
5325,BELFA,94.7501,4280.0,1327875328.0,small,in
5326,JFIN,16.35,93600.0,872591360.0,small,in
5327,NSSC,30.515,255040.0,1088055040.0,small,in
5328,CRMD,11.645,1370500.0,866728064.0,small,in
5329,GERN,1.33,7781590.0,847100992.0,small,in
5330,CRSR,9.635,437020.0,1019585344.0,small,in
5331,WLFC,144.56,136600.0,997894784.0,small,out
5332,PAHC,29.82,333220.0,1208711936.0,small,in
5333,CECO,33.84,208500.0,1193465728.0,small,in
5334,IART,12.835,919750.0,997437440.0,small,in
5335,KRUS,95.82,433440.0,1158837504.0,small,in
5336,MLYS,13.31,658490.0,867483264.0,small,in
5337,KMTS,16.85,522530.0,865225600.0,small,in
5338,BJRI,40.725,408220.0,900665920.0,small,in
5339,OMDA,19.29,483680.0,1075307648.0,small,in
5340,FWRG,18.34,542720.0,1118615296.0,small,in
5341,FSUN,39.69,117240.0,1104707584.0,small,in
5342,ELVN,22.26,493320.0,1313121920.0,small,in
5343,AKBA,4.0,2882580.0,1050544000.0,small,in
5344,UCTT,24.53,427800.0,1107507456.0,small,in
5345,NEO,6.605,1449450.0,850030464.0,small,in
5346,AAOI,26.145,4166840.0,1467756800.0,small,in
5347,PNTG,23.24,299540.0,801059584.0,small,in
5348,KRNT,21.62,183080.0,979980608.0,small,in
5349,COLL,32.425,288480.0,1042210816.0,small,in
5350,ALGT,54.075,412740.0,987122944.0,small,in
5351,AMAL,33.21,154290.0,1015883904.0,small,in
5352,CTBI,57.05,61970.0,1032890240.0,small,in
5353,BRKL,10.995,617240.0,979705088.0,small,in
5354,ABCL,4.985,8201750.0,1487947776.0,small,in
5355,TRIN,15.015,950620.0,970731776.0,small,in
5356,ASTE,39.69,182920.0,907591168.0,small,in
5357,PHVS,20.98,110430.0,1143265152.0,small,in
5358,SCSC,42.01,219650.0,949241088.0,small,in
5359,EVER,25.72,326830.0,929945152.0,small,in
5360,SLRC,16.55,169970.0,902878592.0,small,in
5361,GIII,24.32,622350.0,1053197056.0,small,in
5362,SNDX,10.245,1868920.0,881555584.0,small,in
5363,SBGI,15.63,361480.0,1087402624.0,small,in
5364,PRAX,57.33,469700.0,1167754752.0,small,in
5365,ZYME,14.3,488120.0,1070276288.0,small,in
5366,HSII,46.9,123190.0,967115520.0,small,in
5367,NRIX,11.64,1230120.0,890253312.0,small,in
5368,ECPG,39.85,235640.0,930465600.0,small,in
5369,MDXG,6.925,950160.0,1022836352.0,small,in
5370,AVDL,11.075,1182990.0,1073172992.0,small,in
5371,LASR,19.49,507590.0,963575872.0,small,in
5372,HEPS,2.555,646660.0,832924928.0,small,in
5373,OLPX,1.675,1425890.0,1115421056.0,small,in
5374,NAMM,7.96,75860.0,427272096.0,small,in
5375,ARDX,4.395,4347390.0,1051525760.0,small,in
5376,INMD,14.89,1018970.0,941185024.0,small,in
5377,CNOB,24.95,273530.0,1252654720.0,small,in
5378,TDUP,8.335,1900170.0,985588736.0,small,in
5379,QNST,16.33,583450.0,930024512.0,small,in
5380,FLNC,9.48,5019230.0,1727426560.0,small,in
5381,BHRB,64.875,70140.0,973475328.0,small,in
5382,FMBH,38.89,58260.0,932932224.0,small,in
5383,COHU,19.56,255900.0,909592768.0,small,in
5384,TIPT,21.725,167200.0,814622336.0,small,in
5385,QURE,15.38,1238720.0,842031936.0,small,in
5386,SSYS,11.59,499880.0,974041024.0,small,in
5387,THRM,31.95,280110.0,985970624.0,small,in
5388,TSAT,28.83,116490.0,1468963456.0,small,in
5389,NTLA,14.285,4385130.0,1479683200.0,small,in
5390,AMSF,43.98,137120.0,837832192.0,small,in
5391,UVSP,31.51,101130.0,910015104.0,small,in
5392,STAA,19.295,660750.0,955606080.0,small,in
5393,REAX,4.32,940230.0,890784064.0,small,in
5394,AVO,12.395,257780.0,875312640.0,small,in
5395,APOG,43.04,247410.0,926633984.0,small,in
5396,ULCC,4.585,2892620.0,1044302528.0,small,in
5397,IPX,35.9842,72110.0,1160148608.0,small,in
5398,EVLV,6.56,2274050.0,1075813760.0,small,in
5399,IMNM,11.435,1089760.0,994985728.0,small,in
5400,NTGR,26.155,344490.0,752835072.0,small,in
5401,BBNX,14.86,337060.0,644274624.0,small,in
5402,HSTM,27.16,163910.0,829067136.0,small,in
5403,RDUS,30.0,735867.0,847731008.0,small,in
5404,LENZ,33.07,335450.0,930794816.0,small,in
5405,DHC,3.515,1186240.0,847997312.0,small,in
5406,SHLS,5.8,4067410.0,969615104.0,small,in
5407,UXIN,4.5657,153160.0,941305792.0,small,in
5408,NFE,3.815,9264750.0,1046065472.0,small,in
5409,ORIC,11.79,579470.0,1004724928.0,small,in
5410,AMWD,56.05,123190.0,812915584.0,small,in
5411,DSP,13.88,143290.0,868424384.0,small,in
5412,FARO,43.99,772320.0,849750464.0,small,in
5413,COGT,12.39,4384570.0,1727314688.0,small,in
5414,DCBO,31.62,51360.0,937001792.0,small,in
5415,WLDN,80.425,329350.0,1165905152.0,small,in
5416,ATLC,53.015,100320.0,801915456.0,small,in
5417,YB,29.7,102480.0,1338881920.0,small,in
5418,IIIV,28.995,333230.0,963121152.0,small,in
5419,MRNO,8.345,19650.0,661889536.0,small,in
5420,AVBP,21.88,247310.0,802893120.0,small,in
5421,HFWA,24.925,128160.0,850079552.0,small,in
5422,NRDS,10.96,425580.0,816658112.0,small,in
5423,PHAR,10.1,3660.0,692706496.0,small,in
5424,RCAT,9.55,16589670.0,939950144.0,small,in
5425,WRLD,170.8625,54720.0,906820288.0,small,out
5426,GLDD,11.385,414030.0,773342080.0,small,in
5427,PDFS,23.87,282490.0,934262272.0,small,in
5428,GHRS,14.1,203420.0,874614592.0,small,in
5429,SIBN,17.75,297880.0,756407360.0,small,in
5430,CFFN,6.22,571580.0,809122432.0,small,in
5431,MGIC,21.68,81060.0,1064472832.0,small,in
5432,PLPC,145.765,194660.0,720116992.0,small,out
5433,IOVA,3.98,23181720.0,1329057408.0,small,in
5434,OSBC,18.59,192610.0,837594752.0,small,in
5435,SHEN,15.73,325970.0,862902144.0,small,in
5436,REPL,3.3299,11516810.0,256691344.0,small,in
5437,CRON,2.09,1403840.0,805525696.0,small,in
5438,ANGI,17.105,633120.0,820817600.0,small,in
5439,SSII,6.8,213680.0,1316507264.0,small,in
5440,LQDT,26.09,207260.0,814548096.0,small,in
0,SGBX,0.6349,159080.0,7695432.0,small,out
1,JWEL,2.16,25810.0,4688237.0,small,in
2,INTS,0.32,5039390.0,8343840.0,small,out
3,SNES,5.82,151620.0,21907296.0,small,in
4,ELAB,2.31,237880.0,3177127.0,small,in
5,TAOP,4.22,29490.0,4228862.0,small,in
6,SOBR,4.37,2800810.0,6625488.0,small,in
7,ENSC,2.23,125240.0,5286661.0,small,in
8,BSLK,2.59,7521290.0,5340010.0,small,in
9,QNRX,8.4,3490.0,4940602.0,small,in
10,AGRI,0.69,2843430.0,1977298.0,small,out
11,SNTG,1.9488,7770.0,5467027.0,small,in
12,TTNP,4.69,11140.0,6238779.0,small,in
13,CHNR,3.78,42280.0,4661571.0,small,in
14,OLB,1.62,233760.0,4548636.0,small,in
15,PRSO,1.0,262290.0,5085720.0,small,in
16,BKYI,0.8325,157900.0,5701609.0,small,out
17,IBG,0.62,11983610.0,5754307.0,small,out
